,video_id,job,id
88,sTdezbZibFA,0,0
89,c2Ry92GESvM,0,0
90,eVy4c8ZI_EI,0,0
91,429UFVt_9Bw,0,0
92,InbumpdM0d0,0,0
93,PdukE2Bhf38,0,0
94,InM4SCO-u_0,0,0
95,ch0jt1FGao8,0,0
96,3-D5Lv09ESQ,0,0
97,ioBat5T3FEM,0,0
98,oBphx72jBu8,0,0
100,kn9h__cVIik,0,0
101,XMjO5x9yF_0,0,0
102,Pda0EVD37io,0,0
103,0ZxUtzxiiXY,0,0
104,AdFlQelw81w,0,0
105,axXrDkpF434,0,0
106,u343ODnX0XE,0,0
107,J96bbh14iEE,0,0
108,r8hKWzccTfs,0,0
109,rYYEWC9LR1I,0,0
110,vG1kl7QSZj8,0,0
111,UMvyi3Sme4w,0,0
112,YTPk_OKghiA,0,0
113,TQSscCwlpeQ,0,0
114,ONQEz8mW-q8,0,0
115,f5TX0IVGufU,0,0
119,NaT16i7S_ZE,0,0
122,xGvVJ1xxt1M,0,0
123,07s-63OZ8Wo,0,0
124,fSDuv-hYSyI,0,0
125,Gk9Rh7jnaRc,0,0
126,OVeLYOhRyhs,0,0
127,E9DcuCK1gxQ,0,0
128,r2FcDtc4MOc,0,0
129,NKpreE9gyjc,0,0
130,GvhN7FdXlnQ,0,0
131,nMMEjD4MsEg,0,0
132,mMKzFXyxcbM,0,0
133,uyOTjXL4Opo,0,0
134,ezzu3_McTE4,0,0
135,xGp0XT0NUfU,0,0
136,QXutcrcowaU,0,0
137,kCDCB2XRPOI,0,0
138,GnhKmfp9kE4,0,0
140,xXOaK9rTnl4,0,0
141,TMcXqXHJycs,0,0
143,AR1xVakO-Mk,0,0
144,yqvSOjJxbTc,0,0
145,2_BGoRoxYys,0,0
148,mD-7C_Y2JtA,0,0
149,XiFe42L2bTw,0,0
150,ywCFn0Ws7Fk,0,0
151,I3KI2LtK1xM,0,0
152,kNW-1P8_cuo,0,0
153,coOFdeYw6fQ,0,0
154,K8gzTLE5A0I,0,0
155,rnOtq-PmcKY,0,0
156,lO5GXjuKXzE,0,0
157,K7UYNj6I5sA,0,0
158,GPNyy0Ex3N4,0,0
159,9T7XiJ6LQxk,0,0
160,0HaIBIsgFTw,0,0
161,BpCBajaVxts,0,0
162,0m44jPlB2PE,0,0
163,4EyRcRfW-jc,0,0
165,nhyMtQPreKk,0,0
166,4D6q3aiHgiI,0,0
167,qxaGM4dGFVU,0,0
168,FM2xNuBnnO4,0,0
169,9qu-vEsh7YQ,0,0
170,uyZlmyV9MAE,0,0
172,sqTNRpXWuAs,0,0
173,RprHvuB9Tg8,0,0
174,dVIVJnyKPEQ,0,0
175,iKSiMTpoOXo,0,0
176,gC7ybvvGoIU,0,0
177,ENpDz0fzCEU,0,0
178,55q7UDzsJ34,0,0
179,MHGcbYSt3Wc,0,0
180,5ow_oEKcEds,0,0
181,kIzSADBcTug,0,0
182,2j2PZIc11JQ,0,0
183,nlSZics9P3c,0,0
184,_2JqFmjCGv8,0,0
185,7bjpS78KahA,0,0
186,wV4_fvhwCyc,0,0
187,_E1mM1DYd6I,0,0
188,aFkpPF0flJg,0,0
189,VoeqIwYr9xE,0,0
190,gefXuRB7mr0,0,0
191,dU3Pka4Pafg,0,0
192,RX0XGMkvhLA,0,0
193,n3qgQjnNNs8,0,0
194,N4KUjCoEumg,0,0
195,12k6h8Dx_q0,0,0
196,bk132PBJkhY,0,0
197,7BZY5tQ2AsU,0,0
198,UA6l5xiVJUE,0,0
199,1dpWLZRfw68,0,0
201,1smnIi35bq8,0,0
202,leheDsbHh30,0,0
203,_ewpjp52x1w,0,0
204,tpB6iHjU5QQ,0,0
205,JcQxigWL4kw,0,0
206,MGjL9tQa_40,0,0
207,1OpkAvcffw8,0,0
208,Ty6D1iWqa_s,0,0
209,fewl1mxis1E,0,0
210,76QrhKk45Mg,0,0
211,qNW0oVFghs0,0,0
212,-ToUmWiJPNI,0,0
213,noEehwLpKlc,0,0
214,yJd3ytZ3Kro,0,0
215,fiNOv1e3zdc,0,0
216,yHNwtnX0AZg,0,0
217,c9LawMJbHUg,0,0
218,ZmXMEga6EMc,0,0
219,HLBuAx6-8Ak,0,0
220,KHGbYAFtGgc,0,0
221,lWC_fa8n24w,0,0
222,D3t-BjqYl0E,0,0
223,jOvy0LLtXsc,0,0
225,yRLLsfHVmWs,0,0
226,0FmixFJDg-4,0,0
228,LTeYIqM4sW0,0,0
229,qDxHYqlt3W8,0,0
231,T__8PO9UT-A,0,0
232,k3eFY5UiBO4,0,0
233,EPlZ96OKYew,0,0
234,6x8oE6aNDvU,0,0
235,rhOP_YDJl7M,0,0
236,wFk8y0h6HM4,0,0
237,IOPKCRuVt3c,0,0
238,HLxjh0jpLC0,0,0
239,mU10q5r_ijs,0,0
240,65LVsrwjyDk,0,0
241,HAvBZvP4XHI,0,0
242,rC_sWe4S-A4,0,0
243,v8SiD0IiDEI,0,0
244,LXixAKOpy4I,0,0
245,vXZsT-Zk5WE,0,0
246,b_4hFBT71Tw,0,0
249,kE4Unmdy4J8,0,0
250,f_cUvwaXXVk,0,0
251,YsLDtS0Eefg,0,0
252,XETI-g1Gfhs,0,0
253,nSSG6pPP91s,0,0
255,CS3WFxB3V0Y,0,0
257,wxk0vRqgUto,0,0
258,1_75yTFEJ8Q,0,0
259,JucELojReXI,0,0
260,IorgUhxs7kY,0,0
262,Pyj_6XJiWUA,0,0
263,HGP5119lCEY,0,0
264,gRDNwIwpWr4,0,0
265,0b24W-HFbL8,0,0
267,bvUrhl69d9g,0,0
268,25ycqBUwcy8,0,0
269,c3w1_R99JoU,0,0
270,NtKDT49Xa5c,0,0
272,y_iqrOXeRV0,0,0
273,Wl_f0V0CpsA,0,0
274,7uxLvu5o0OU,0,0
275,fz6gnUKJgcs,0,0
277,GZv1H34Q7rI,0,0
278,XzHvI-wc9d0,0,0
279,frIYpuJEwiI,0,0
280,nq8YxaX5wYc,0,0
282,FFxSMj1yRAc,0,0
283,tvk5onUQDIE,0,0
284,piipaOUCDgs,0,0
285,F7jEFalI6D4,0,0
286,am1RylcVklQ,0,0
287,zrDU3ya0u7A,0,0
288,cs5eEdi8b38,0,0
289,z6xPYEgn0FI,0,0
290,Ll1bz0ToAHI,0,0
291,hypf5AJBGLY,0,0
292,m03fzP8hlGw,0,0
293,fx6Le2dwUuY,0,0
294,C9sp6gtFmS0,0,0
297,gOD0MEnwZUM,0,0
298,j_yw-02M7qk,0,0
300,XlvFT2Ytscs,0,0
301,SUkzUapCscY,0,0
302,FrN-2x5Hdh4,0,0
304,DagOmBPn-EM,0,0
305,nFMcSEItuME,0,0
306,AMETN8WvHCc,0,0
307,ui1rR6qAF9w,0,0
308,_bAhqyxRLLM,0,0
309,Iv-kuTVWqD0,0,0
310,G3jYaQPSDpc,0,0
311,vIVRQGiTMvQ,0,0
313,kZDnBh3jX58,0,0
314,gZZhL3zQ-xk,0,0
315,yYzd23pl2Gs,0,0
316,dMgg_QBDJ7Y,0,0
317,8kQX04SB_P0,0,0
318,M5xgpAejJsc,0,0
319,99eG-wUzQSI,0,0
320,gRToooB9jtM,0,0
321,dRWWJwGVl0w,0,0
322,_qRYJ00pu0g,0,0
324,azek_eQm7iM,0,0
325,jOl_aOUmbqs,0,0
326,0YcFjTmaXLg,0,0
327,K-3K9LV-yzY,0,0
328,10puA9EUXAA,0,0
329,OrcpXfXcXZw,0,0
330,nty_GLEFixw,0,0
331,nqigc4SRAfA,0,0
332,zGxeLoEYX18,0,0
333,q0a9IbpZgLs,0,0
334,bNxBPliHpiM,0,0
335,rH3ZlxR2Q9w,0,0
336,LYHwlyMCV9I,0,0
337,6aA0OMTAiQE,0,0
338,5hHEgGzjL_A,0,0
339,Gwj4G8fDA-M,0,0
341,SlFcXNtIKrI,0,0
342,UFHWWbDLKqk,0,0
343,Przddn5kb0A,0,0
344,fHvstDChvTg,0,0
345,RhF2TSvj2Tk,0,0
346,t4S-FkE5nNA,0,0
349,H8wa_N5VjKs,0,0
350,JjZYjK6niG4,0,0
351,nF2kTd1Mkg0,0,0
353,yMdn-y-yI0A,0,0
354,h8hFdF5a6Gk,0,0
356,XI2kCo8KGsU,0,0
357,8En8J9LpXx8,0,0
358,rHf_eyUlFFk,0,0
359,Z3Ak7ytCDUo,0,0
360,WEHsJ-dToZo,0,0
361,Re6MziwpB3A,0,0
362,ayI9vEBf8hM,0,0
363,CuOGX_T-gZs,0,0
365,aFy42vRW70Y,0,0
366,qxCcO9TQ2kI,0,0
367,LcAK8-8AYGM,0,0
368,dCQPqstpkIA,0,0
370,4iZLvI5MIqY,0,0
371,HY7oZdGphUI,0,0
372,Xszg1QVCo1I,0,0
373,4Tyvrzszu4E,0,0
374,ZZ9fyHkid4E,0,0
375,p0ooGif4VqI,0,0
376,H6RaddZCa74,0,0
377,hdbd5xfw5Mc,0,0
378,ruqI_Z71h40,0,0
379,bGLFIqHEQVs,0,0
380,LeEL-YuHxso,0,0
381,wWRT9cTKr-0,0,0
382,GJJHUXyTqm4,0,0
383,72dnnrCfgRM,0,0
384,S93LaajHEb4,0,0
385,jj0jITorh4A,0,0
386,rwoVXOuk0DU,0,0
387,-HAw60vVbaI,0,0
388,soXBcqbTQwo,0,0
389,nL5cKhxiu1w,0,0
391,gdH-MW4D0tk,0,0
392,ccdhgrgofwo,0,0
393,zbsvWN6RjHw,0,0
394,lbLdahBCrw8,0,0
395,ILfm3XwIzFo,0,0
397,5UOynqfs168,0,0
398,2tkZbjIj_NQ,0,0
399,nTeoaT9eXvE,0,0
400,IY4nYN3kVRo,0,0
401,fuuDw1LcRJI,0,0
402,ETcLi9MAx8g,0,0
403,LpAorxlcWis,0,0
404,GdcDb2uFlB0,0,0
405,5mxcyC3O_lY,0,0
406,aFY50aQC3wA,0,0
407,9Fz5h4-r_Rw,0,0
408,8Ppfy1t2__s,0,0
409,lXjBo_dPoDc,0,0
411,t0m7EYijiGM,0,0
412,2GU5RBXAbmQ,0,0
413,kdlQTxcw3tU,0,0
414,I7uLMzve2kE,0,0
415,G7ZLt9UToxI,0,0
416,kXtDdC34wE8,0,0
417,zaF0oUE4dV8,0,0
418,Ptf6PoNqGlg,0,0
419,udSLa9lwQlk,0,0
420,sN3RY8Er4aw,0,0
421,E_1aBJo5Dis,0,0
422,iBoQF_z9E4o,0,0
423,E-6q-uELbZg,0,0
424,OLjoNljpbb0,0,0
425,KnJPOdcD9vA,0,0
426,E_ZiHJ3UYgo,0,0
427,1Kl3bSCS2gE,0,0
429,7LQoLbIKXrs,0,0
430,DckuSwKGUL0,0,0
431,pA2fFm6dBIM,0,0
432,l3SQaJXT6o4,0,0
433,xQyhVBpf1b4,0,0
434,JqtztbTk73E,0,0
435,6niJ2Rw4V4M,0,0
436,584SjeOcOII,0,0
437,9P7sAlKuuy4,0,0
438,x8NG3itkkXo,0,0
439,vGLYUL-MX8I,0,0
440,A9-GgAbUib4,0,0
443,9a95Sy1lyAs,0,0
444,3gNRx6oqpbw,0,0
445,NmL3HHY_DZA,0,0
446,UU_fm943Sz4,0,0
447,N1hrMNmibv8,0,0
448,r-CMaCI-1-o,0,0
449,LTId9_d3r1E,0,0
450,Z6Xla0rQ-AU,0,0
451,pXavqoXE0dw,0,0
453,dzrUfdiEJUA,0,0
454,bsOxktiZow0,0,0
455,r5G-NWDtA2g,0,0
456,jropwAwc7Mw,0,0
457,g6B5Op93O1w,0,0
458,wBvsjbABdwM,0,0
460,0YS7efxkxNw,0,0
461,HlNwZ1sRra4,0,0
462,7o3Yk7VcRg4,0,0
463,aGKLW8Wirhw,0,0
464,rHZQiRcEyVI,0,0
465,zSZEul2vs5M,0,0
466,t-OgA2nxTa8,0,0
467,hMoaYi4jyhg,0,0
468,Wg5Gpi9ElvU,0,0
469,HmGO51nyE4M,0,0
470,ZX9H9ICXo7E,0,0
471,P-3Xuk1n9w0,0,0
472,gkwYG1G2l9Q,0,0
473,NpIA2rgB2E8,0,0
474,y8JQNu_ECmM,0,0
475,QG3Is9uYhQc,0,0
477,aVZfAXHIXJE,0,0
480,kt1f8iIoCuo,0,0
481,55XDvIB4YZM,0,0
482,xLpQ1wto6-s,0,0
483,3WfnL27zUXU,0,0
484,be717xCs60Y,0,0
485,gCmzw92c-q4,0,0
486,01lA3Y5ezPw,0,0
487,f3BZjNA2-Gg,0,0
488,N4UTNhe6990,0,0
489,rtmVJ8uGOnA,0,0
490,2GRhrDeBeos,0,0
491,7iaZRgVfeEY,0,0
492,g75df62Z_Mo,0,0
493,8zEAw72lm5Q,0,0
494,9lTTspND21U,0,0
495,hoy8xRR_0bs,0,0
496,aJxh51fhnRc,0,0
497,jNPI7ifa_tw,0,0
498,tWJStlYBVsU,0,0
499,0vnHuAJW6zg,0,0
500,dkvQ9EDAbOo,0,0
501,Nx7b5mQubnA,0,0
502,2eSSekOYSKs,0,0
503,mhQh86i2D_U,0,0
504,uXkm135YcRs,0,0
505,Y8nlw4HaqCY,0,0
506,A71hek7HOII,0,0
507,2pkmurMUAq4,0,0
508,51sJEgTmOy8,0,0
509,XHPSFAC_cYY,0,0
510,LDkaogmR5gM,0,0
511,ZbVVDDBThhU,0,0
513,S42hoiMyR1U,0,0
514,CWgtmJtgiMw,0,0
515,1zPmY8JKNTM,0,0
516,r4B3Ka1B7dg,0,0
519,NlF4WiBlR-E,0,0
521,obsggrtMQpc,0,0
522,u_NcomI1AHw,0,0
523,fEwN_TRDjPM,0,0
524,gDMIjuZPqIw,0,0
525,wKZtgg-MumQ,0,0
526,Jn9XrdmI3cc,0,0
527,SFUpUdDyaSI,0,0
528,1_I8VSSyYDQ,0,0
529,gnwqUX4DaGA,0,0
530,PCgrE7gO3q0,0,0
531,V84Pvjgv2cY,0,0
533,FBc5neonOow,0,0
536,onnhfVC7alo,0,0
538,Auf_8OGQ5iE,0,0
540,GPE14aRm1PE,0,0
541,kFM-XDHv96g,0,0
542,tnzQ73kEHSM,0,0
544,MgY_MioLFRI,0,0
545,wuAMaQnaQG8,0,0
546,B0IAKaEYgL0,0,0
547,ujQuIFjtHlg,0,0
548,uIy41hEoqp8,0,0
550,OhGlAyqNUbI,0,0
551,oyVYK7owBy4,0,0
552,hbp3RDH2WSw,0,0
553,KECvrygeFeg,0,0
554,2SBBLDqKuFY,0,0
555,SLQzKNF_UXM,0,0
556,crjF020TvBc,0,0
557,IYrTZcW3tac,0,0
558,6tVFNH8qXww,0,0
559,r64w9VmAIjs,0,0
560,5rkK-xOFqp4,0,0
561,hPmhTWM4GIc,0,0
564,fcNKf_zRkPg,0,0
565,FaGWE13KfN0,0,0
566,WmEb7P_nRnA,0,0
568,DXUJQGSRnBc,0,0
569,EMc-LQPrcb8,0,0
570,UAFnNB06-zE,0,0
571,1L3DST_5IWI,0,0
572,UBBE_8qYlUI,0,0
573,0Bwahpyr2b8,0,0
574,jX78m1J2Lv0,0,0
575,U8KXFm5Bxl4,0,0
576,cKRxD5NOXes,0,0
577,ApX5P44WUm8,0,0
578,Iefr2Iw4WZ8,0,0
579,aAMRpsPCQ6U,0,0
580,ZDtfMsbX9eo,0,0
581,oX03R3ZotRA,0,0
582,wPs9XLbsZ1I,0,0
584,_2zctBDOAKY,0,0
585,t7CdiL6ZJlU,0,0
586,P98khJpgMNs,0,0
587,66xY4HfvI4s,0,0
588,mGvbFk4MP4E,0,0
589,CgS23CI84CM,0,0
590,p6PC2YrlbCE,0,0
591,fpVYHhCuu-I,0,0
592,0k6qHJSk0nM,0,0
593,C2DvbICDuUY,0,0
594,52oyHnomTXY,0,0
595,iTuCYCgU7II,0,0
596,d_2GbfXcvX0,0,0
597,xpnub_MlEMk,0,0
598,As2odwC0oUg,0,0
599,UK_uHECHeKY,0,0
600,j_-7xEuTgUk,0,0
601,wPqMgMjoj78,0,0
602,mNZdxqxxAuA,0,0
603,VoYwu3o7KE0,0,0
604,3p9KvpuED48,0,0
605,XIxMcHujnsM,0,0
607,m3ZYUpggiQg,0,0
608,lLYAQ043kyM,0,0
609,FVbRIJ5JU0o,0,0
612,U0prKl0aITc,0,0
613,Ep1GQjtS3-g,0,0
616,BJUfqg5Ikio,0,0
617,9QY2YZb46Rk,0,0
619,IGexHQ9WN6s,0,0
620,s4vruydu2Q8,0,0
621,BByX81-EMd4,0,0
624,Xj6TiD67Aek,0,0
625,i7kcB12fI78,0,0
626,HQZPQj14Kl0,0,0
628,qJmVG1nTa2k,0,0
630,xJXS6qqdLbc,0,0
633,S0FQTbCTpPM,0,0
634,OCUyFdxJrM4,0,0
635,84lK-V4WErQ,0,0
636,mmjQ7IP-SxE,0,0
637,ykBoQdv3e2Y,0,0
638,YDpel0pHMTY,0,0
639,-zOimmtF9PI,0,0
640,qNH70pDkIH4,0,0
641,xB3MluatdTE,0,0
642,FajMNWGih3Q,0,0
643,KtHbQ2BQPTA,0,0
644,9i0ZHlG4ZHY,0,0
645,8lKxq9KSbjw,0,0
646,X6bNx1Jq74g,0,0
647,Fm7cw9eq4LE,0,0
648,k6GLNPt7lwA,0,0
649,gnFgT3Lmavc,0,0
650,oe5JstwP9Ok,0,0
651,jj0-l4u7iJk,0,0
652,CPAfDpcN17E,0,0
653,xVORWGcEK7g,0,0
654,ZuR-Obe_Tvc,0,0
655,l3SJOftEuUs,0,0
656,LxwoNreoHho,0,0
657,NS0xOMNuuY4,0,0
658,Vaivc2UbrmY,0,0
660,a3ElAw-CAUE,0,0
661,AQ1inUJuGUE,0,0
662,B2Brm7ZZyB4,0,0
663,ngvHqxJXANg,0,0
665,BRsRsBM-lzA,0,0
666,Ljkhiv7GDGI,0,0
667,Li1WSrtXPow,0,0
668,YgW35sEgx5Y,0,0
669,MIEYNsLpVF4,0,0
672,uHVB70k-TP0,0,0
673,rYMoX_gnC98,0,0
674,QKHy1y6eYcE,0,0
675,qQlL_XqNlOs,0,0
677,QugARpvbg3g,0,0
679,wCV2UCfEkeY,0,0
680,7nG0_aNuMoU,0,0
681,eeZAhD2peLU,0,0
682,g2fYPgZqm9A,0,0
684,XvbrhNvi20E,0,0
687,Vi46pVpsISo,0,0
688,fJ4sk61I3uQ,0,0
689,L9IppRy6Tfk,0,0
690,jcDFeChDESM,0,0
691,CB9GhHgkdjQ,0,0
692,xGHNEqImHOk,0,0
694,0RT9AkUSlAE,0,0
695,xPgPelj0lqE,0,0
696,u51G8E0CFUo,0,0
697,LDutYfxloPM,0,0
699,iMg_NlTuP8g,0,0
700,kVhYTBMs5MI,0,0
701,qyMX_RiNBas,0,0
702,AguC_jZLdoE,0,0
703,USz5x3TyQV0,0,0
704,aar1oWe5AHg,0,0
705,9YoMl55xFW8,0,0
706,y6nMkkrbNLY,0,0
707,I-24AjTNZAs,0,0
708,wJBwrrJiAX4,0,0
709,bHToXHLYTpc,0,0
710,Fb6QUSknubg,0,0
711,CUhwakSNMG0,0,0
712,Xd6xs1fZrkY,0,0
713,1n3l30gNVuE,0,0
714,HAT47m8yG6U,0,0
715,IyfxRfV9zxo,0,0
716,nm6bvm-kwIU,0,0
717,aeCjFA7_qgw,0,0
718,TkOxbJ39Jc0,0,0
719,Ij3hzzEgo-w,0,0
720,ksHO_akARmI,0,0
721,ewNA-fPCXYk,0,0
722,kE364NyXP-o,0,0
723,41U_AvgmlGU,0,0
724,Pbm9z73XsYc,0,0
725,kAkAuw9R7UA,0,0
726,ahev1e3Xib8,0,0
727,EjsNR5hh-D8,0,0
728,eT_hjBuGATY,0,0
729,bAxYJby5-2E,0,0
730,2pCDmHtSfoY,0,0
731,4laXYt8AOuM,0,0
733,r9rGEiz5k84,0,0
734,a3FAUMB6hT8,0,0
736,cQ6VaQkVTjQ,0,0
740,NDyLBkv-Pf0,0,0
741,pYdu7wc6A_M,0,0
745,6NUuea9L9NA,0,0
746,F9eQd7hA3Zw,0,0
747,__5IIy8cAAg,0,0
748,OaYztwQAnwM,0,0
749,Ywkt9odnHMY,0,0
751,KK248adDd7I,0,0
752,B7Quvj9B3Q8,0,0
753,Na2VT95JHcE,0,0
754,IM0Juhyk51I,0,0
755,Yowhs461dxM,0,0
756,t9SmaA2A1Os,0,0
757,hBYhet0iVcg,0,0
758,oQOU1vt3Hug,0,0
759,9Ml9Qp3zTPA,0,0
760,EFCo10ecq1E,0,0
761,p40zqo2XKt4,0,0
763,YDXu8MdxC_Y,0,0
764,bEh0O0x6P6U,0,0
765,YH0xkFfM28w,0,0
766,sN4p2zX-wMA,0,0
767,kBVRR__x_5w,0,0
768,HlPpTr2hhxI,0,0
769,3i0BtSnj3bM,0,0
771,n75vvqx7VUc,0,0
772,uZRLTUBDQrM,0,0
773,Xo7o08YjzVw,0,0
774,ZqVrjXfapzs,0,0
775,YkAojilpjTc,0,0
777,Oc9VVddVtco,0,0
778,phDaV-sO7nk,0,0
780,KSRwVPh9ruc,0,0
781,NAl7UhXLqSo,0,0
782,QnX0Nn3zr9E,0,0
783,0iMaEh7_2pU,0,0
784,U_KSSDDiJaQ,0,0
786,kfLYWa3zx-s,0,0
788,Y5iczQ1xej0,0,0
789,QlRe8HstNSM,0,0
790,EKXpSd7uSsA,0,0
791,fam0OnQjAyY,0,0
792,_YDLZIsrky0,0,0
793,H9FLOZf89ew,0,0
794,Z_cIPr9HRUE,0,0
796,WZH1TmWxC1k,0,0
797,KDjG9h81UtA,0,0
798,Xak9M0bZmMU,0,0
800,zuoySLEM0YA,0,0
802,bjaXsA7S6j0,0,0
803,bqqQVJjDBko,0,0
805,2I0FCLoHC4I,0,0
808,GPq5L1yhUh4,0,0
809,arfYx7a8yPU,0,0
810,y_QI2uUiOvU,0,0
811,g0LniOYzHIA,0,0
812,F6fk5ykuhdc,0,0
815,kbrNvO4sj5k,0,0
816,uKCJ6VHZcOA,0,0
817,tWZe7OCPgHc,0,0
818,3oQzMCVVMfo,0,0
820,bDrAIKAm66g,0,0
821,47tmN0P1RTM,0,0
823,IZhiKq4seP4,0,0
824,UfmerweBc5c,0,0
825,uua9_X3R6RY,0,0
826,MXCRKXMn1LY,0,0
827,7j8hqIKFcpc,0,0
828,Hqk3rgdJ7JE,0,0
829,xFB4hhxCk9M,0,0
830,o2pUvBzlFqo,0,0
831,h9TPjiMeCk4,0,0
832,SO-wkzxk4Hc,0,0
833,2NA1EElnQ0Y,0,0
834,8AggZSu758E,0,0
835,8VG6jFFLVKA,0,0
836,JqJtibUO3JQ,0,0
837,qX5vV5R3jhQ,0,0
838,2opSdiW7H3o,0,0
839,uMkp5fxNeHA,0,0
840,PHTM2XqVrNU,0,0
841,2CncX5Rl720,0,0
842,BAEQvpWPFcU,0,0
843,-XQQbaGOkz0,0,0
844,i22DyAMt71M,0,0
845,UHhTCa46Nw0,0,0
850,JaC1VFZnA50,0,0
851,bl9isW_DOrg,0,0
852,fhOZaFVFSec,0,0
853,KW7Y_7nXqxw,0,0
854,cFLDuA6ymq4,0,0
856,91W-1yTHX0g,0,0
858,CF1BwhQt3hg,0,0
860,UnlKAQjk87Q,0,0
861,zlia8MYXBaA,0,0
862,KEVZr622n90,0,0
863,aVvRLw4F69E,0,0
864,Ny2DkszDRAE,0,0
865,Cd_bTkLaLFw,0,0
866,6N0maeDoGq0,0,0
867,ogeWe70ZeY8,0,0
868,1cu2dZsmY3o,0,0
870,XrUwZcGBmv8,0,0
871,6x_mRmWKBV8,0,0
872,fUQXo7q6xiU,0,0
873,yyvRQmk8gpE,0,0
874,rGeQPJk_Zbo,0,0
875,-NUNwr-gERI,0,0
876,diPCJYKlIUo,0,0
877,S-iGBv7ltVc,0,0
879,wSV8Xfo45t4,0,0
880,pzKxJAA8edE,0,0
881,BwByQqV9jxU,0,0
882,gHC-unXv4Cs,0,0
883,md81LN8k8Cs,0,0
884,EATUh6RPsLM,0,0
885,-WTh3q65_-M,0,0
886,e0Bm57D9c68,0,0
887,kfEDuDEK9Oo,0,0
888,Ngho7gAvXbY,0,0
889,0l1aVa101Gg,0,0
891,tQ23b8morAg,0,0
892,XMByGV5nf5s,0,0
893,HhrWmuq0yys,0,0
894,Ur4J6QDWisk,0,0
895,cZnLTjtXQRU,0,0
896,5d8TSbnBXV0,0,0
897,pn3jeGkrZr8,0,0
898,Wk6ydwdfX80,0,0
899,zuaZ-_VYisk,0,0
900,FEpq0r7oYLc,0,0
903,Qxhha95fxVk,0,0
905,wZzH0KVPX7c,0,0
906,wZ5LswRZ7bQ,0,0
907,dYqPt6cEZWc,0,0
910,qOWVgnM58PA,0,0
911,IaK4GXQFlSg,0,0
912,Gb1vRd6PkeE,0,0
913,b6HaNwIEfQM,0,0
914,u5mhuD1MvlM,0,0
915,OZxatwNJUXs,0,0
916,jly1Qxh_02g,0,0
917,vXge1F0KmIE,0,0
918,PucvmnlDFoI,0,0
919,DJxNZA8KEZs,0,0
921,vndeB_JuilA,0,0
922,UsQIWmucyz0,0,0
923,A8ajCbRNdNo,0,0
924,WfUyotmAcyE,0,0
925,MiUiBfQNdW8,0,0
926,YrhxRc5IMt0,0,0
927,ouD7cIit3uk,0,0
928,HsdQE6cWSB4,0,0
