video_id,job,id
NnyEMpbzGNg,0,0
bB1bfN42XGo,0,0
5WMNbEzuZpQ,0,0
rSDik7GlT1Q,0,0
707hoD0ZzC0,0,0
xw-dG0plw-w,0,0
Mtk4aYMGUk8,0,0
HLbqGrT4KmA,0,0
uUq2JPpzNtQ,0,0
8hQjXf-OukA,0,0
U6K89gvVR8o,0,0
kM2iaf6KnXU,0,0
8g5mW6_DtN0,0,0
le60UG8b0fY,0,0
PvFfaHIHuMA,0,0
aS8sZhGbzA0,0,0
ygg5J0p8cvg,0,0
gaECnv-IUaI,0,0
KqIVhhPtD5I,0,0
MH53KExLi0o,0,0
2_S1CD7FLCo,0,0
Ltza9n1hHqQ,0,0
ey9ZGfDqzvQ,0,0
kHs_NIcU8iQ,0,0
RRyKR1VDi6k,0,0
gFyR0j4kFL0,0,0
P4BpiIAikkk,0,0
T9YYAAJjz08,0,0
Lg07rPGSjyY,0,0
mfkQlmTUjZs,0,0
BapMfj7bNsQ,0,0
VnXDOWB1l0g,0,0
hlpqzk5NdDc,0,0
PtDkUNbjuKA,0,0
7e86cQGrd_0,0,0
kZ1rw56qCNM,0,0
iB07dfWcj7A,0,0
KLneE9cDoqo,0,0
G-rixkY3IH4,0,0
nJnP0LAa1xE,0,0
6AE5MStEBZw,0,0
sZld4NrNmgI,0,0
IydRe2xJ4SY,0,0
SUhTm75nSaY,0,0
lV51iJCJRlo,0,0
1KiG7CS1MFw,0,0
w19i4B2_4ZQ,0,0
aT4IEpuEshQ,0,0
6ZlXjnDBZMA,0,0
WB_5cOnw0M4,0,0
K39G-juTfJA,0,0
wS78czXnO9o,0,0
v2iW0ymNchQ,0,0
ww3m4_3MXuU,0,0
F1N98t-FX-8,0,0
zT7NRyzObwo,0,0
h-QoJ6CwQnA,0,0
WzAguMnOTbs,0,0
y7U_oAOT2ts,0,0
rLxz8ZJhlu0,0,0
aHhhzdhEl-8,0,0
6CVN2x1_vHE,0,0
Q57P2MFb7rk,0,0
Lm2VsL8nB60,0,0
5sxgLAthqMI,0,0
sbyDRQd0wj0,0,0
XO4eDVQKBx0,0,0
LyKGLmDJXDk,0,0
AKiS91TrLSg,0,0
