video_id,job,id
cWhhcKMXPmc,0,0
yIOr3d5s28E,0,0
EK8iDPyO3nI,0,0
qjGTXq7Z4U4,0,0
KLXeOgrdY1E,0,0
WNktq35vQgU,0,0
7YDa9Ug5V8c,0,0
R4wPCDdgup0,0,0
_05JQWOZwMk,0,0
6X1BIhlu5lg,0,0
jUHrV96IGHQ,0,0
MiEi1HaqUXs,0,0
dyo_cIBtbYo,0,0
p4iyMdC42eI,0,0
fBYcpl4FdW4,0,0
J4qm48Jv76M,0,0
aDi2nlPEeRQ,0,0
273DJmWZiHI,0,0
MxVj1uN570E,0,0
luzas2BOksE,0,0
JjL-z0nllvg,0,0
X5JJWm1NS4c,0,0
b1XDfo7h1Mw,0,0
09irBDzNfYk,0,0
Ix6PJw-S5e0,0,0
eMDzk3rnKWo,0,0
B35fv6uuYG8,0,0
jt-Dco41bBU,0,0
DIr4DfpDFQo,0,0
_1jTS5cLPJ0,0,0
M6NMUC2qHzU,0,0
_NbVo3uzppY,0,0
_-DNk_6rDkM,0,0
a-3GsUQm7Ls,0,0
XFTDxfpZmZM,0,0
MzLlfZpzVhw,0,0
JUzTTng_iG4,0,0
k5wOD6dMbAU,0,0
_QjBd57rEtk,0,0
nEFcgKOTG64,0,0
5Wb4uF2NHj0,0,0
g8bx5zG-HSQ,0,0
eM-wzIE4vKg,0,0
EzPqfp6wcLU,0,0
C9y_eOLbn3k,0,0
B7C_StpZX2w,0,0
CeVBlTAyrfs,0,0
blMS9zlfkDs,0,0
_ET-f0QZ9Sc,0,0
ipKi0kITJcE,0,0
ZFN-WiyrW8w,0,0
bLRLljeaKEc,0,0
Ax2zmKSHESQ,0,0
K1vchbVq4gA,0,0
S8hIT7ah8Ro,0,0
UE80qtxbFVM,0,0
xKGBkr2deB4,0,0
GoaM6Czmjw8,0,0
uPu9c3zV9jE,0,0
QY3QVLHFM3A,0,0
6D9ZLF5kxaw,0,0
SGDLMe07EJI,0,0
